164,地丁三味汤散,英文名称：DiDingSanWeiTangSan(FuYao),http://pimg.39.net/yaopin/201811/14/08/20181114083525778790.jpg,"http://pimg.39.net/yaopin/201811/14/08/20181114083525778790.jpg,",活血止痛。用于血热，头痛。,阜新蒙药有限责任公司 0418-8800163,gan_mao,"star0,star0,star0,","icon1,icon13,",血热 头痛,地丁三味汤散 血热,苦地丁&#;龙骨(焖煅)&#;黑云香,口服，一次3～5克，一日1～2次。,尚不明确。,请遵医嘱。,尚不明确。,活血止痛。用于血热，头痛。,http://ypk.39.net/803969/
172,壮骨药酒,,http://img.39.net/yp/360/2nd/S/5/509730.jpg,,祛风散寒，舒筋活络。用于风寒湿痹，四肢拘挛，半身不遂，腰腿疼痛，跌打损伤，瘀血作痛。,,gan_mao,,"icon3,icon13,",,,,,,,,,http://ypk.39.net/509730/
51,壮骨药酒,英文名称：ZhuangGuYaoJiu,http://img.39.net/yp/360/2nd/S/5/509730.jpg,"http://img.39.net/yp/360/2nd/L/5/509730.jpg,http://pimg.39.net//PictureLib/A/f80/c9/20151203/org/579496.jpg,http://pimg.39.net/yaopin/201811/14/00/20181114004626814001.jpg,",祛风散寒，舒筋活络。用于风寒湿痹，四肢拘挛，半身不遂，腰腿疼痛，跌打损伤，瘀血作痛。,北京同仁堂股份有限公司同仁堂药酒厂 010-81527240/81528623,gan_mao,"star4,star4,star3,","icon3,icon13,",风寒湿痹 疼痛 瘀血 湿痹,,豹骨、乳香、没药、当归、牛膝、天南星、天麻、血竭、肉桂、熟地黄等。,祛风散寒，舒筋活络。用于风寒湿痹，四肢拘挛，半身不遂，腰腿疼痛，跌打损伤，瘀血作痛。,孕妇忌服。,1久置可出现少量沉淀，服用时摇匀。 2注意按剂量服用，不宜过量。 3切勿兑入其它酒类，不可佐菜果饮用。 4对酒精过敏者和不适饮酒者慎用。,尚不明确。,祛风散寒，舒筋活络。用于风寒湿痹，四肢拘挛，半身不遂，腰腿疼痛，跌打损伤，瘀血作痛。,http://ypk.39.net/509730/
37,复方一枝蒿颗粒,,http://img.39.net/yp/s/14/815128.jpg,http://img.39.net/yp/20130913/2/815128.jpg,中医：解表祛风，凉血解毒。用于邪毒所致的感冒发烧，咽喉肿痛，病毒性感冒见上述证候者。,"新疆西域药业有限公司 0991-3676381,3818527",gan_mao,"star4,star3,star3,","icon1,icon13,",发烧 感冒,,一枝蒿,开水冲服，一次1～2袋，一日3次。,,请遵医嘱。,尚不明确。,中医：解表祛风，凉血解毒。用于邪毒所致的感冒发烧，咽喉肿痛，病毒性感冒见上述证候者。,http://ypk.39.net/815128/
33,复方丁香罗勒油,英文名称：FuFangDingXiangLuoLeYou(MaYingLong),http://img.39.net/yp/s/15/817033.jpg,"http://img.39.net/yp/20130916/3/817033.jpg,http://pimg.39.net/yaopin/201811/13/20/20181113201836562387.jpg,",驱风镇痛。用于感冒头痛，风湿骨痛。,马应龙药业集团股份有限公司,gan_mao,"star5,star5,star5,","icon3,icon9,icon13,",头痛 骨痛 感冒,复方丁香罗勒油 骨痛,配制桂叶油、血竭、丁香罗勒油、黑油、水杨酸甲酯。,外用，涂搽患处。,尚不明确。,请遵医嘱。,尚不明确。,驱风镇痛。用于感冒头痛，风湿骨痛。,http://ypk.39.net/817033/
235,复方乙酰水杨酸片,英文名称：Compound Aspirin Tablets,http://img.39.net/yp/s/8/757730.jpg,"http://img.39.net/yp/20130916/1/757730.jpg,",水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经...,多多药业有限公司,gan_mao,"star3,star3,star3,","icon3,icon13,",感冒 风湿热 心肌炎 疼痛 头痛 牙痛,复方乙酰水杨酸片 感冒 心肌炎 无痛性心肌梗死 小儿发烧 风湿热 头痛 湿热 疼痛 神经痛 肾上腺皮质激素,乙酸水杨酸0.22g，非那西丁0.15g，咖啡因0.035g。,口服，成人一次1-2片，1日3次饭后服。,对阿司匹林或其他非甾体抗炎药以及咖啡因类药物过敏者，血友病、活动性消化性溃疡及其他原因所致消化道出血者禁用。3个月龄以下婴儿禁用。,1 6岁以下儿童及年老体弱者慎用。 2 有哮喘及其他过敏反应者，葡萄糖-6-磷酸脱氢酶缺陷者，痛风患者，心、肝、肾功能不全者，血小板减少者及其他出血倾向者应慎用。 3 长期大量应用时应定期检查红细胞压积、肝功能及血清水杨酸含量。 4 交叉过敏反应：对本品过敏时也可能对另一种水杨酸类药或另一种非水杨酸类的非甾体抗炎药过敏，必须警惕交叉过敏的可能性。 5 对诊断的干扰：阿司匹林长期一日用量超过2.4g时，硫酸铜尿糖试验可出现假阳性，葡萄糖酶尿糖试验可出现假阳性；可干扰尿酮体试验；当血药浓度超过130μg/ml时，用比色法测定血尿酸可得假性高值，但用尿酸酶法则不受影响；用荧光法测定尿5-羟吲哚醋酸(5-HIAA)时可受阿司匹林干扰；尿香草基杏仁酸(VMA)的测定，由于所用方法不同，结果可高可低；由于阿司匹林抑制血小板聚集，可使出血时间处延长；肝功能试验，当血药浓度>250μg/ml，丙氨酸氨基转移酶、门冬氨酸氨基转移酶及血清碱性磷酸酶可有异常改变，剂量减小时可恢复正常；大剂量应用，尤其是血药浓度>300μg/ml时凝血酶原时间可延长；每天用量超过5g时血清胆固醇可降低；由于阿司匹林作用于肾小管，使钾排泄增多，可导致血钾降低；大剂量应用本品时，用放射免疫法测定血清甲状腺素(T4)及三碘甲腺原氨酸(T3)可得较低结果；由于阿司匹林与酚磺酞在肾小管竞争性排泄，而使酚磺酞排泄减少(即PSP排泄试验)。,本品为由阿司匹林和非那西丁为主所组成的复方片剂。阿司匹林较常见的不良反应有恶心、呕吐、上腹部不适或疼痛等胃肠道反应，停药后多可消失；长期或大量应用时可发生胃肠道出血或溃疡；在服用一定疗程后可出现可逆性耳鸣、听力下降；少数病人可发生哮喘、荨麻疹、血管神经性水肿或休克等过敏反应，严重者可致死亡；剂量过大时可致肝肾功能损害。非那西丁可引起肾乳头坏死、间质性肾炎并发生急性肾功能衰竭，甚至可能诱发肾盂癌和膀胱癌。非那西丁还易使用血红蛋白形成高铁血红蛋白，使血液的携氧能力下降，引起紫绀反应。另外非那西丁还可以引起溶血,水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经痛，也用于感冒、流感等退热。本品仅能缓解症状，不能治疗引起疼痛、发热的病因，故需同时应用其他药物参因治疗。 （2）消炎、抗风湿：为治疗风湿热的首选药物，用药后可解热、减轻炎症，使关节症状好转，血沉下降，但不能去除风湿的基本病理改变，也不能预防心脏损害及其他合并症。如已有明显心肌炎，一般都主张先用肾上腺皮质激素，在风湿症状控制之后、停用激素之前，加用本品,http://ypk.39.net/757730/
216,复方乙酰水杨酸片,英文名称：Tabellae Acidi Acetyls Alicylici Compositae,http://img.39.net/yp/2008/11/7/Tf2d7113f7ee.jpg,"http://img.39.net/yp/2008/11/7/f2d7111958f.jpg,",水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经...,葵花药业集团佳木斯鹿灵制药有限公司,gan_mao,"star3,star3,star3,","icon3,icon13,",感冒 风湿热 心肌炎 疼痛 头痛 牙痛,复方乙酰水杨酸片 偏头痛 感冒 心肌炎 小儿发烧 风湿热 头痛 湿热 肾上腺皮质激素,乙酸水杨酸0.22g，非那西丁0.15g，咖啡因0.035g。,口服，成人一次1-2片，1日3次饭后服。,对阿司匹林或其他非甾体抗炎药以及咖啡因类药物过敏者，血友病、活动性消化性溃疡及其他原因所致消化道出血者禁用。3个月龄以下婴儿禁用。,1.6岁以下儿童及年老体弱者慎用。 2.有哮喘及其他过敏反应者，葡萄糖-6-磷酸脱氢酶缺陷者，痛风患者，心、肝、肾功能不全者，血小板减少者及其他出血倾向者应慎用。 3.长期大量应用时应定期检查红细胞压积、肝功能及血清水杨酸含量。 4.交叉过敏反应：对本品过敏时也可能对另一种水杨酸类药或另一种非水杨酸类的非甾体抗炎药过敏，必须警惕交叉过敏的可能性。 5.对诊断的干扰：阿司匹林长期一日用量超过2.4g时，硫酸铜尿糖试验可出现假阳性，葡萄糖酶尿糖试验可出现假阳性；可干扰尿酮体试验；当血药浓度超过130&mu；g/ml时，用比色法测定血尿酸可得假性高值，但用尿酸酶法则不受影响；用荧光法测定尿5-羟吲哚醋酸(5-HIAA)时可受阿司匹林干扰；尿香草基杏仁酸(VMA)的测定，由于所用方法不同，结果可高可低；由于阿司匹林抑制血小板聚集，可使出血时间处延长；肝功能试验，当血药浓度>；250&mu；g/ml，丙氨酸氨基转移酶、门冬氨酸氨基转移酶及血清碱性磷酸酶可有异常改变，剂量减小时可恢复正常；大剂量应用，尤其是血药浓度>；300&mu；g/ml时凝血酶原时间可延长；每天用量超过5g时血清胆固醇可降低；由于阿司匹林作用于肾小管，使钾排泄增多，可导致血钾降低；大剂量应用本品时，用放射免疫法测定血清甲状腺素(T4)及三碘甲腺原氨酸(T3)可得较低结果；由于阿司匹林与酚磺酞在肾小管竞争性排泄，而使酚磺酞排泄减少(即PSP排泄试验)。,本品为由阿司匹林和非那西丁为主所组成的复方片剂。阿司匹林较常见的不良反应有恶心、呕吐、上腹部不适或疼痛等胃肠道反应，停药后多可消失；长期或大量应用时可发生胃肠道出血或溃疡；在服用一定疗程后可出现可逆性耳鸣、听力下降；少数病人可发生哮喘、荨麻疹、血管神经性水肿或休克等过敏反应，严重者可致死亡；剂量过大时可致肝肾功能损害。非那西丁可引起肾乳头坏死、间质性肾炎并发生急性肾功能衰竭，甚至可能诱发肾盂癌和膀胱癌。非那西丁还易使用血红蛋白形成高铁血红蛋白，使血液的携氧能力下降，引起紫绀反应。另外非那西丁还可以引起溶血,水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经痛，也用于感冒、流感等退热。本品仅能缓解症状，不能治疗引起疼痛、发热的病因，故需同时应用其他药物参因治疗。 （2）消炎、抗风湿：为治疗风湿热的首选药物，用药后可解热、减轻炎症，使关节症状好转，血沉下降，但不能去除风湿的基本病理改变，也不能预防心脏损害及其他合并症。如已有明显心肌炎，一般都主张先用肾上腺皮质激素，在风湿症状控制之后、停用激素之前，加用本品,http://ypk.39.net/572183/
232,复方乙酰水杨酸片,英文名称：Compound Aspirin Tablets,http://img.39.net/yy/2013/11/27/T97356ba857a.jpg,"http://img.39.net/yy/2013/11/27/97356b35e60.jpg,",水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经...,远大医药(中国)有限公司,gan_mao,"star4,star3,star4,","icon3,icon13,",感冒 风湿热 心肌炎 疼痛 头痛 牙痛,复方乙酰水杨酸片 感冒 痛经 跖趾关节痛 心肌炎 小儿发烧 头痛 湿热 疼痛 神经痛 肾上腺皮质激素,乙酰水杨酸。,1.成人常用量口服。①解热、镇痛，一次 0.3&mdash;0.6g，一日 3次，必要时每 4小时 1次。②抗风湿，一日 3&mdash;5g(急性风湿热可用到 7～8g)，分 4次口服。③抑制血小板聚集，尚无明确用量，多数主张应用小剂量，如 50&mdash;150mg，每 24小时 1次。④治疗胆道蛔虫病，一次 1g，一日 2&mdash;3次，连用 2&mdash;3日;阵发性绞疼停止 24小时后停用，然后进行驱虫治疗。 2.小儿常用量口服。①解热、镇痛，每日按体表面积 1.5g/平方米，分 4～6,(1)交叉过敏反应。对本品过敏时也可能对另一种水杨酸类药过敏。但是对本品过敏者不一定对非乙酰化的水杨酸类药过敏。 (2)本品易于通过胎盘。动物试验在前 3个月应用本品可致畸胎，如脊椎裂、头颅裂、面部裂、腿部畸形，以及中枢神经系统、内脏和骨骼的发育不全。在人类也有报道应用本品后发生胎儿缺陷者。此外在妊娠后期 3个月长期大量应用本品可使妊娠期延长，有增加过期产综合征及产前出血的危险。在妊娠最后 2周应用，可增加胎儿出血或新生儿出血的危险。在妊娠晚期长期用药也有可能使胎儿动脉导管收缩或早期闭锁，导致新生儿持续性,1.6岁以下儿童及年老体弱者慎用。 2.有哮喘及其他过敏反应者，葡萄糖-6-磷酸脱氢酶缺陷者，痛风患者，心、肝、肾功能不全者，血小板减少者及其他出血倾向者应慎用。 3.长期大量应用时应定期检查红细胞压积、肝功能及血清水杨酸含量。 4.交叉过敏反应：对本品过敏时也可能对另一种水杨酸类药或另一种非水杨酸类的非甾体抗炎药过敏，必须警惕交叉过敏的可能性。 5.对诊断的干扰：乙酰水杨酸长期一日用量超过2.4g时，硫酸铜尿糖试验可出现假阳性，葡萄糖酶尿糖试验可出现假阳性；可干扰尿酮体试验；当血药浓度超过130g/ml,一般用于解热镇痛的剂量很少引起不良反应。长期大量用药(如治疗风湿热)、尤其是当药物血浓度200g/ml时则较易出现副作用。血浓度愈高，副作用愈明显。 (1)较常见的有恶心、呕吐、上腹部不适或疼痛(由于本品对胃粘膜直接刺激引起)等胃肠道反应(发生率 39%)。 (2) 较少见或很少见的有(发生率3%)；①胃肠道出血或溃疡，表现为血性或柏油样便，胃部剧痛或呕吐血性或咖啡样物，多见于大剂量服药患者；据报道每天服用 46g者有 70%每天出血 310ml，有溃疡形成者出血量可更多，并可引起失血性贫血；服用肠溶片剂,水杨酸类镇痛、消炎、解热、抗风湿及抑制血小板聚集药，临床可用于下列情况。 （1）镇痛、解热：可缓解轻度或中度的疼痛，如头痛、牙痛、 神经痛、肌肉痛及月经痛，也用于感冒、流感等退热。本品仅能缓解症状，不能治疗引起疼痛、发热的病因，故需同时应用其他药物参因治疗。 （2）消炎、抗风湿：为治疗风湿热的首选药物，用药后可解热、减轻炎症，使关节症状好转，血沉下降，但不能去除风湿的基本病理改变，也不能预防心脏损害及其他合并症。如已有明显心肌炎，一般都主张先用肾上腺皮质激素，在风湿症状控制之后、停用激素之前，加用本品,http://ypk.39.net/760548/
38,复方公英片,英文名称：FuFangGongYingPian,http://img.39.net/yp/2009/12/5/T3f696a2e7b5.jpg,"http://img.39.net/yp/2009/12/5/3f696a08559.jpg,",清热解毒。用于上呼吸道感染。,四川科伦药业股份有限公司,gan_mao,"star0,star0,star0,","icon1,icon13,",上呼吸道感染,复方公英片 上呼吸道感染,蒲公英、板蓝根。,口服。一次6～8片，一日3次。,尚不明确。,1.忌烟、酒及辛辣、生冷、油腻食物。 2.不宜在服药期间同时服用滋补性中成药。 3.适用于上呼吸道感染引起的发热，微恶风，有汗，口渴，鼻流浊涕，咽喉肿痛，咳吐黄痰。 4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 5.服药三天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。 6.小儿、年老体弱者、孕妇应在医师指导下服用。 7.脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。 8.对本品过敏者禁用，过敏体质者慎用。 9.本品性状发生改变时禁止使用。 10.儿童必须在成人监护下使用。 11.请将本品放在儿童不能接触的地方。 12.如正在使用其他药品，使用本品前请咨询医师或药师。,尚不明确。,清热解毒。用于上呼吸道感染。,http://ypk.39.net/587898/
278,复方公英片,英文名称：FuFangGongYingPian,http://img.39.net/yp/20130927/s/509651.jpg,"http://img.39.net/yp/20130927/d/509651.jpg,",清热解毒。用于上呼吸道感染。,江西钟山药业有限责任公司,gan_mao,"star2,star2,star2,","icon1,icon13,",上呼吸道感染,复方公英片 HIV相关呼吸道感染 感染性休克 上呼吸道感染,蒲公英、板蓝根。��,口服。一次6～8片，一日3次。,尚不明确。,1忌烟、酒及辛辣、生冷、油腻食物。 2不宜在服药期间同时服用滋补性中成药。 3适用于上呼吸道感染引起的发热，微恶风，有汗，口渴，鼻流浊涕，咽喉肿痛，咳吐黄痰。 4高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 5服药三天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。 6小儿、年老体弱者、孕妇应在医师指导下服用。 7脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。 8对本品过敏者禁用，过敏体质者慎用。 9本品性状发生改变时禁止使用。 10儿童必须在成人监护下,尚不明确。,清热解毒。用于上呼吸道感染。,http://ypk.39.net/509651/
148,复方公英片,,https://pimg.39.net/PictureLib/A/f80/c9/20190114/p/7545252.jpg,"https://pimg.39.net/PictureLib/A/f80/c9/20190114/org/7545252.jpg,",清热解毒。用于上呼吸道感染。,洛阳顺势药业有限公司 0379-66321305，66317009,gan_mao,"star5,star4,star5,","icon1,icon13,",上呼吸道感染,,蒲公英、板蓝根。辅料为：蔗糖、滑石粉、柠檬黄食用色素。,口服。一次6～8片，一日3次。,尚不明确。,1.忌烟、酒及辛辣、生冷、油腻食物。 2.不宜在服药期间同时服用滋补性中成药。 3.适用于上呼吸道感染引起的发热，微恶风，有汗，口渴，鼻流浊涕，咽喉肿痛，咳吐黄痰。 4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 5.服药三天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。 6.小儿、年老体弱者、孕妇应在医师指导下服用。 7.脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。 8.对本品过敏者禁用，过敏体质者慎用。 9.本品性状发生改变时禁止使用。 10.儿童必须在成人监护下使用。 11.请将本品放在儿童不能接触的地方。 12.如正在使用其他药品，使用本品前请咨询医师或药师。,尚不明确。,清热解毒。用于上呼吸道感染。,http://ypk.39.net/587904/
204,复方公英胶囊,英文名称：FuFangGongYingJiaoNang,http://pimg.39.net/yaopin/201811/13/21/20181113214857390835.jpg,"http://pimg.39.net/yaopin/201811/13/21/20181113214857390835.jpg,",清热解毒。用于上呼吸道感染。?,河南兴源制药有限公司,gan_mao,"star0,star0,star0,","icon3,icon13,",上呼吸道感染,复方公英胶囊 上呼吸道感染,蒲公英、板蓝根。辅料为硬脂酸镁。,口服。一次3-4粒，一日3次。,尚不明确。,1.忌烟、酒及辛辣、生冷、油腻食物。 2.不宜在服药期间同时服用滋补性中成药。 3.适用于上呼吸道感染引起的发热，微恶风，有汗，口渴，鼻流浊涕，咽喉肿痛，咳吐黄痰。 4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 5.服药三天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。 6.小儿、年老体弱者、孕妇应在医师指导下服用。 7.脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。 8.对本品过敏者禁用，过敏体质者慎用。 9.本品性状发生改变时禁止服用。 10.儿童必须在成人监护下使用。 11.请将本品放在儿童不能接触的地方。 12.如正在使用其他药品，使用本品前请咨询医师或药师。,尚不明确。,清热解毒。用于上呼吸道感染。?,http://ypk.39.net/819452/
274,复方北豆根氨酚那敏片,"英文名称：Compound Asiatic Moonseed,Paracetamol and Chlorphenamine Maleate Tablets",http://img.39.net/yp/s/2/589856.jpg,"http://img.39.net/yp/20130916/1/589856.jpg,http://pimg.39.net/yaopin/201811/15/20/20181115202146814138.jpg,",用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,吉林省利华制药有限公司,gan_mao,"star0,star0,star0,","icon1,icon13,",感冒 流行性感冒 头痛 鼻塞 咽痛,复方北豆根氨酚那敏片 流感 鼻塞 咽痛,"本品每片含对乙酰氨基酚300毫克,马来酸氯苯那敏3毫克,咖啡因15毫克,北豆根提取物50毫克（相当于原生药300毫克）,金银花提取物30毫克（相当于原生药200毫克）,野菊花提取物30毫克（相当于原生药200毫克）。","口服。成人一次1～2片,一日3次。",对本品过敏者禁用。严重肝肾不全者禁用。,1 用药3-7天，症状未缓解，请咨询医师或药师。 2 服用本品期间不得饮酒或含有酒精的饮料。 3 不能同时服用与本品成份相似的其他抗感冒药。 4 前列腺肥大和青光眼等患者以及老年人应在医师指导下使用。 5 肝肾功能不全患者慎用。 6 孕妇及哺乳期妇女慎用。 7 服药期间不得驾驶机、车、船、从事高空作业、机械作业及操作精密仪器。 8 如服用过量或出现严重不良反应，应立即就医。 9 对本品过敏者禁用，过敏体质者慎用。 10 本品性状发生改变时禁止使用。 11 请将本品放在儿童不能接触的地方。 12 儿童必须在成人监护下使用。 13 如正在使用其他药品，使用本品前请咨询医师或药师。,"可见厌食,恶心,呕吐,皮疹等；偶见粒细胞缺乏症。",用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,http://ypk.39.net/589856/
41,复方北豆根氨酚那敏片,英文名称：Compound Asiatic Moonseed，Paracetamol and Chlorphenamine Maleate Tablets,http://pimg.39.net//PictureLib/A/f80/c9/20170329/p/970582.png,"http://pimg.39.net//PictureLib/A/f80/c9/20170329/org/970582.png,http://pimg.39.net//PictureLib/A/f80/c9/20170329/org/970583.png,http://pimg.39.net//PictureLib/A/f80/c9/20170329/org/970584.png,http://pimg.39.net//PictureLib/A/f80/c9/20170329/org/970585.png",用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,吉林省天泰药业股份有限公司 0435-8267766 8267577,gan_mao,"star5,star5,star4,","icon2,icon13,",感冒 流行性感冒 头痛 鼻塞 咽痛,,本品为复方制剂，每片含对乙酰氨基酚300毫克，马来酸氯苯那敏3毫克，咖啡因15毫克，北豆根提取物50毫克（相当于原生药300毫克），金银花提取物30毫克（相当于原生药200毫克），野菊花提取物30毫克（相当于原生药200毫克）。,口服，成人一次1-2片，一日3次。,1.对本品过敏者禁用。 2.严重肝肾不全者禁用。,1.用药3～7天，症状不缓解，请咨询医师或药师。 2.服用本品期间禁止饮酒。 3.肝、肾功能不全者慎用。 4.孕妇及哺乳期妇女慎用。 5.驾驶机、车、船、从事高空作业、机械工作者工作时间慎用。 6.心动过缓、传导阻滞、心力衰竭患者慎用。 7.儿童必须在成人监护下使用。 8.当本品性状发生改变时禁用。 9.请将此药品放在儿童不能接触的地方。,可见厌食、恶心、呕吐、皮疹等;偶见粒细胞缺乏症。,用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,http://ypk.39.net/2018069/
210,复方北豆根氨酚那敏片,"英文名称：Compound Asiatic Moonseed,Paracetamol and Chlorphenamine Maleate Tablets",http://img.39.net/ypk/images/nopic.gif,"http://img.39.net/ypk/images/nopic.gif,",用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,贵州神奇药业有限公司,gan_mao,"star0,star0,star0,","icon1,icon13,",感冒 流行性感冒 头痛 鼻塞 咽痛,复方北豆根氨酚那敏片 流行性感冒 鼻塞 咽痛,　　本品每片含对乙酰氨基酚300毫克，马来酸氯苯那敏3毫克，咖啡因15毫克，北豆根提取物50毫克(相当于原生药300毫克)，金银花提取物30毫克(相当于原生药200毫克)，野菊花提取物30毫克(相当于原生药200毫克)。辅料为：淀粉、硬脂酸镁、羚甲淀粉钠。,　　口服。成人一次1～2片，一日3次。,　　对本品过敏者禁用。严重肝肾不全者禁用。,用药3～7天，症状不缓解，请咨询医师或药师。服用本品期间禁止饮酒。肝、肾功能不全者慎用。孕妇及哺乳期妇女慎用。驾驶机、车、船、从事高空作业、机械工作者工作时间慎用。心动过缓、传导阻滞、心力衰竭患者慎用。儿童必须在成人监护下使用。当本品性状发生改变时禁用。请将此药品放在儿童不能接触的地方。,可见厌食、恶心、呕吐、皮疹等；偶见粒细胞缺乏症。,用于缓解普通感冒或流行性感冒引起的发热、头痛、鼻塞、流涕、咽痛等症状。,http://ypk.39.net/879089/
245,复方双花口服液,英文名称：FuFangShuangHuaKouFuYe(YuanShengSu),http://img.39.net/yp/360/2nd/S/5/509429.jpg,"http://img.39.net/yp/360/2nd/L/5/509429.jpg,http://pimg.39.net//PictureLib/A/f80/c9/20151203/org/566092.jpg,http://pimg.39.net//PictureLib/A/f80/c9/20151203/org/566112.jpg,http://pimg.39.net//PictureLib/A/f80/c9/20151203/org/566132.jpg,http://pimg.39.net/",清热解毒，利咽消肿。用于风热外感，风热乳蛾。症见发热，微恶风，头痛，鼻塞流涕，咽红而痛或咽喉干燥灼痛，吞咽则加剧，咽扁桃体红肿，舌边尖红苔薄黄或舌红苔...,北京源生素源生物科技有限公司,gan_mao,"star4,star4,star4,","icon3,icon5,icon13,",头痛 鼻塞 苔薄黄 灼痛,复方双花口服液 感冒 灼痛 小儿发烧 慢性咽炎 腺样体肥大 鼻塞 头痛 苔薄黄,板蓝根，穿心莲，金银花，连翘。,口服。成人一次20毫升，一日4次。儿童三岁以下一次10毫升，一日3次；三岁至七岁，一次10毫升，一日4次；七岁以上一次20毫升，一日3次，疗程3天。,忌食厚味，油腻。素脾胃虚寒者慎用。,1饮食宜清淡，忌食辛辣、生冷、油腻食物。 2有慢性结肠炎、溃疡性结肠炎脓血等慢性病史者，患泄泻后应去医院就诊。 3有高血压、心脏病、糖尿病、肝病、肾病等慢性病严重者应在医师指导下服用。 4服药3天症状无缓解，应去医院就诊。 5儿童、年老体弱者应在医师指导下服用。 6对本品过敏者禁用，过敏体质者慎用。 7药品性状发生改变时禁止服用。 8儿童必须在成人监护下使用。 9请将此药品放在儿童不能接触的地方。 10如正在服用其他药品，使用本品前请咨询医师或药师。,尚不明确。,清热解毒，利咽消肿。用于风热外感，风热乳蛾。症见发热，微恶风，头痛，鼻塞流涕，咽红而痛或咽喉干燥灼痛，吞咽则加剧，咽扁桃体红肿，舌边尖红苔薄黄或舌红苔黄，脉浮数或数。,http://ypk.39.net/509429/
204,复方双花片,英文名称：FuFangShuangHuaPian(WanHuaShan),http://img.39.net/yp/s/3/667836.jpg,"http://img.39.net/yp/20130916/3/667836.jpg,http://pimg.39.net/yaopin/201811/15/21/20181115215258404870.jpg,",清热解毒，利咽消肿。用于风热外感、风热乳蛾。症见发热，微恶风，头痛，鼻塞流涕，咽红而痛或咽喉干燥灼痛，吞咽则加剧，咽及扁桃体红肿，舌边尖红苔薄黄或舌红...,陕西康惠制药股份有限公司,gan_mao,"star0,star0,star0,","icon2,icon5,icon6,icon13,",头痛 鼻塞 苔薄黄 灼痛,复方双花片 灼痛 鼻塞 苔薄黄,金银花、连翘、穿心莲、板蓝根。,口服。成人一次4片，一日4次：儿童三岁以下一次2片，一日3次：三岁至七岁一次2片，一日4次：七岁以上一次4片，一日3次。疗程3天。,尚不明确。,1.忌食厚味，油腻；2.素脾胃虚寒者慎用。,尚不明确。,清热解毒，利咽消肿。用于风热外感、风热乳蛾。症见发热，微恶风，头痛，鼻塞流涕，咽红而痛或咽喉干燥灼痛，吞咽则加剧，咽及扁桃体红肿，舌边尖红苔薄黄或舌红苔黄，脉浮数或数。,http://ypk.39.net/667836/
